Unnamed: 0,id,UserId,ProductId,Time,Score,Summary,Text,helpful
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Matt,B06XB29FPF,2018-01-12T00:00:00.000Z,5,Works and sounds even better than expected.,Love the sound I am able to plug in a lamp in a hard to reach spot since it is now voice activated!,True
AVqkIh8WQMlgsOJE6fu-,AVqkIh8WQMlgsOJE6fu-,Kevinandkalii,4591,2017-03-10T00:00:00.000Z,5,My wife loves it,We replaced and aging fire HDX. She noticed the WiFi connection is improved and the screen is larger. She prefers this to my iPad Air,True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,Davedz87,B01J24C0TI,2017-12-30T00:00:00.000Z,2,not big fan,"I have to say it was a little confusing and frustrating when i was not getting the verification code from amazon , i waited for 20 minutes then i requested another code, nothing... then a nother one... and still nothing , i started to set up the device at 8.30 am and by 11.20 am i was fed up with it.. i had to step away.... after about 5 hours we went shopping and at the mall i recieved about 4 codes from amazon ....",False
AVqkIhkhv8e3D1O-lebZ,AVqkIhkhv8e3D1O-lebZ,njguy,53-004763,2017-03-28T00:00:00.000Z,5,love it,for the price this is a great works well the for the price display is hd love it,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Usher,B018Y225IA,2017-07-26T00:00:00.000Z,3,Came defective,"bought a few kindles in the past but this time one of it came defective. the port was bent and it was hard to charge but still possible. comes in 4 different color. was 16gb enough space for kids, has camera, ok quality not the best but ok for pics taken by kids",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Nanna,B018Y225IA,2016-09-23T00:00:00.000Z,5,great birthday gift,I bought one a month ago for my 6 year old Granddaughter as she is always on mine. So I gave this one to her 9 year old brother for his birthday this month! Love the Kindles,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Jnev,53-004484,2016-12-27T00:00:00.000Z,5,Great product,Great product as usually ... better screen and faster than my previous. Work with my chromecast .. easy to use,True
AVqkIdZiv8e3D1O-leaJ,AVqkIdZiv8e3D1O-leaJ,case013,B018Y224PY,2016-07-15T00:00:00.000Z,5,Does exactly what I needed it for,Needed to replace the old Nook. Looked at the fire and was a little unsure. At this price though you get more than what you pay for. I travel alot for work and this has earned it's place in my travel bag. Well most of the time it's actually in my back pocket so I have quick access to it to get some reading done. For anything to be carried on my person during travel is high praise from me because that means it has value and importance.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Willie,B06XB29FPF,2017-12-01T00:00:00.000Z,5,Great product,Great product. Works well and is even easy for kids to use,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,EDixon,B018Y225IA,2017-07-20T00:00:00.000Z,5,great product,Does exactly what it is needed for my daughter and comes at a great price.,True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Phintz007,53-004683,2017-03-11T00:00:00.000Z,5,Great learning tool for kids,This is great for learning for little kids. Easy set up. in about a hours time my 3 yrs grandson new how to navigate through the whole system. Well made for kids in mind.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Rayg,B010CEHQTG,2017-12-22T00:00:00.000Z,4,Great product,"I bought the echo after seeing it demonstrated by my brother. He proceeded to ask Alexa questions and Alexa would answer them immediately. He then asked it to pull up some songs which, it did right away. Then he asked it to call mom and it did that as well. Needless to say, i had to get one.",True
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,Albert,53-004447,2017-01-07T00:00:00.000Z,5,Great for price,It very convenient it small and it work awesome can put in my purse or,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,JGDomke,53-004484,2016-11-19T00:00:00.000Z,5,Fire works for me,"Smartphone works on the job for me, but with the Fire I can read instructions and worksheets. It is a useful tool for connecting with both friends and colleagues. 8-inches is the right size for holding in hand and carrying with you. Gives me the information, beats printing everything out, or carrying around a large laptop.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,SDgeek,53-004484,2016-12-24T00:00:00.000Z,5,An excellent E-reader,"I started with the 7"" little brother and liked it a lot, so I decided to upgrade to the larger model. I use it primarily as an e-reader and for some net surfing and Facebook. The WiFi works great and is ready to access and use. Don't buy this unit if you want cell (4g) access to the Internet. It is WiFi only. Frankly, my cell phone takes better pictures, but that's not what I really wanted from the unit. All in all, a great reader with excellent battery life.",True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Brad,53-004729,2016-07-07T00:00:00.000Z,5,Great product,"Bought it as a gift, wife loves it. Plenty of memory and available apps.",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Lamchop,B010CEHQTG,2017-12-12T00:00:00.000Z,5,Smart Home Starter Kit,Bought this to start implementing smart home features. Gets the job done and the screen is a nice addition.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Jdlk1,B06XB29FPF,2018-02-12T00:00:00.000Z,5,Echo plus,Bought the Amazon - Echo Plus + Philips Hue Bulb - Black for my kitchen it is awesome also came with free smart bulb.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Dottie,B018Y225IA,2017-06-16T00:00:00.000Z,5,More space needed. Had 8 GB.,I bought Geek Squad for 2 years. Well after 13 months my device became broken. So the warranty came in handy. Thank you knowing things happend in life.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Jesse,53-004755,2016-09-21T00:00:00.000Z,5,Kindles rock,My nephew loves his kindle. Durable structure that can withstand drops.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Timmy,B018Y225IA,2016-07-23T00:00:00.000Z,5,Perfect for the Price!,A great tablet for the price--really no major complaints!,True
AVqkIh9HQMlgsOJE6fu_,AVqkIh9HQMlgsOJE6fu_,Theresa,53-004764,2016-12-14T00:00:00.000Z,5,Great,Fantastic tablet fire one is great. Small and portable,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Marisa,53-004755,2017-03-15T00:00:00.000Z,4,Great,Haven't had any issues until recently my son's tablet won't charge anymore. Called geek support but they couldn't locate warranty so I'll have to go in,True
AVpidLjVilAPnD_xEVpI,AVpidLjVilAPnD_xEVpI,teresa052,53-004648,2017-02-03T00:00:00.000Z,4,great tablet for games and internet searching,"love the big screen, clear pictures and fast loading. battery lasts long. I use it every day !",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Kamp,B010CEHQTG,2017-07-04T00:00:00.000Z,4,Good product,This product worked very well and very easy to use.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Yash,53-004484,2017-03-21T00:00:00.000Z,4,Excellent fire tab,I really didnt expect how its going to work.but its very good.gifted to my friend,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Amanda,53-004729,2017-01-23T00:00:00.000Z,5,Very durable!,This is the 3rd one I've purchased. I've bought one for all of my nieces. No other case compares to this one. It has held protected the tablet so many times from them dropping it.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,gimpy72,B018Y225IA,2017-03-16T00:00:00.000Z,4,Great for Reading,"Great for reading books, but I having to manually update the apps is a pain.",True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,jblank,53-004729,2016-07-16T00:00:00.000Z,4,Excellent tablet for the money,You can't do better for$60. My only concerns is the battery life could be a bit better and it has a cheap plastic feel to it. Great for light browsing and Kindle reading though.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Barbara,B06XB29FPF,2018-02-03T00:00:00.000Z,5,Awesome,"I like being able to turn on lights, music and the thermostat in our home!",True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,Leonard,B01J24C0TI,2018-02-16T00:00:00.000Z,3,Great speaker,All I really use it for is music. The read downfall is it’s not Bluetooth so it has to be plugged in 24/7,False
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,elgrannada,B06XB29FPF,2017-12-29T00:00:00.000Z,5,Great product.,Great sound quality. Easy to set up. Easy to use. Looks good too.,True
AVqkIh8WQMlgsOJE6fu-,AVqkIh8WQMlgsOJE6fu-,Rjob74,4591,2017-03-11T00:00:00.000Z,5,Wife Loves it,"Purchased this as a gift for my wife because her B&N Nook was dying. She absolutely loves it, especially since it does so much more. I'm now waiting for my Nook to start acting up so that I have an excuse to get a Kindle for myself.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Chartholomew,53-004484,2017-03-17T00:00:00.000Z,4,Great tablet.,"I love my Kindle for reading manga and comics. The fact that the graphics are worse than my phone detracts a little from the expirence, but serves to remind me that I cheaped out and bought yesterday's model. This is not a real negative, it just appeares less crisp than my phone. The increased picture size more than makes up for it in my book.",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,jtphxguy,B06XB29FPF,2017-12-30T00:00:00.000Z,5,Great Item,"This is a great way to begin making your home a smart home. Easy to set up, built in hub, easy to use.",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,TommytgeKid1967,B06XB29FPF,2018-01-28T00:00:00.000Z,5,Excellent product,Excellent product. Turns on and off supported devices by asking it. Live walking into a room and asking Alexa to turn on a light. Poof it’s done. Or locking and unlocking the front door. Arming and disarming my security system. If you’re looking to turn your house into a smarthome I strongly recommend the Amazon Echo Plus,True
AVqkIdZiv8e3D1O-leaJ,AVqkIdZiv8e3D1O-leaJ,strick,B018Y224PY,2017-02-24T00:00:00.000Z,5,great gift for young teen,"Purchased this for my fiance's youngest son for Christmas and also to replace his broken ""no name"" handheld. He loved it. The speed, ease of use and size were perfect for him. He mostly uses it for music, youtube and instagram..all of which seem to work fine on it. It was also very affordable. He's happy with it so we are too.",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Shelly,B010CEHQTG,2018-01-06T00:00:00.000Z,5,A nice surprise ...,"I didn’t think I would like the Echo Show —especially at the $200+ price point, but I tried it and love it! If I could afford it, and if they would add an audio port, I would replace my current Alexas with Echo Shows.",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,DavidB,53-004755,2017-06-02T00:00:00.000Z,4,Best Kindle for my needs*,"This is great if you have two kids and want to give them a tablet to play with. My problem is that my child is dyslexic and this is the lowest level reader that currently supports audible.com... that is the hardware supports audible. In order for my child to use audible I had to disable all of the family features and try to turn it into a reader... I was sad because there are lots of great family features that I had to disable.I did not use geek squad, I reached out directly to kindle support. Pre-sales, they could not tell me the difference between the free and paid family packages. I had to get to a senior person to help me figure be out why audible did not work and the to disable the family features ... even then, I could not disable the Alexa app. My child has full access to Alexa and the rights to turn on shopping.... kind of scary.So my disappointment is that Amazon does not make a kid friendly kindle that we can have audible.com on for my child's learning disability.",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Gene,B06XB29FPF,2018-02-21T00:00:00.000Z,5,Awsome,Great product. I use it everyday. It’s a great way to automate your home,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Neonlady96,B010CEHQTG,2017-09-01T00:00:00.000Z,4,iPhone 7 is great especially for APPLE users,No real upgrades to the iPhone 7 from the 6. There is no learning curve for sure. However the camera is better and that is a plus.,True
AVqkIj9snnc1JgDc3khU,AVqkIj9snnc1JgDc3khU,Squirrel,B01AHB9C1E,2017-03-03T00:00:00.000Z,4,Love my Kindle Fire,I was literally still using my first gen Kindle Fire and finally upgraded. I love the new one. The only negative is the speakers. My first one is louder than this one.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Migies,53-004755,2017-02-17T00:00:00.000Z,5,Great Tablet For 2 Year Old,I'm very happy with this tablet..My nephew loves it.,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,UncleChetty,53-004729,2017-02-17T00:00:00.000Z,5,"Kindle Fire, SWEET","I have this model Kindle and purchased another for a gift.He is not very savy but Kindle makes it sooo easy, he is happy.Such an easy tablet!",True
AVqkIhkhv8e3D1O-lebZ,AVqkIhkhv8e3D1O-lebZ,Rick,53-004763,2016-12-14T00:00:00.000Z,5,Great tablet at a good price,"Works better than the 7"" Amazon Fire tablet I have. Better screen, faster processor and bigger to boot.",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,carebear,B010CEHQTG,2017-09-15T00:00:00.000Z,4,purchased for a team to review for use w/journalis,purchased for a capstone team to test and review how it would benefit today's journalist.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,TechFan,B010CEHQTG,2018-01-13T00:00:00.000Z,4,Strong potential,"If Amazon and Google can work things out, the Show will be amazing! We already loved the Echo and the Dot, and were looking forward to adding video. Unfortunately, YouTube is no longer on the Show, limiting the video content. If they can ever get it back, the Show will definitely be a 5 star product!",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Leslie,B06XB29FPF,2018-01-05T00:00:00.000Z,2,Didn't like ot,Too difficult to setup not compatible with other equipment,False
AVqkIh9HQMlgsOJE6fu_,AVqkIh9HQMlgsOJE6fu_,Cidsue,53-004764,2016-12-31T00:00:00.000Z,4,Love a kindle,"A little more complicated than my original kindle, but I lIke it.",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Anonymous,B010CEHQTG,2017-12-22T00:00:00.000Z,5,Well made,"As good as echo, with added visuals can be usefulAnd fun",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,metalbabe81,53-004484,2017-01-05T00:00:00.000Z,5,Great tablet for a lower cost,This is a great tablet without the steep cost of an iPad. I haven't used it too much so far but the picture and sound is pretty good and being able to stream movies/shows is quite nice.,True
AVqkIh9HQMlgsOJE6fu_,AVqkIh9HQMlgsOJE6fu_,Matt,53-004764,2017-03-28T00:00:00.000Z,5,Amazon tablet,"This is the right device to play with puzzles, you can avoid samsung/verizon constant advertisements. Only wish the battery would last longer or charge faster.",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Pink,B018Y225IA,2017-02-13T00:00:00.000Z,5,User Friendly,I bought my step mom an updated kindle. She reads the new kindle more than her old one.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,ellisonh,53-004484,2016-12-30T00:00:00.000Z,5,Beautiful Tablet,This is such a wonderful value for the money!!Clear display with great color!!,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Nanaof5,53-004484,2016-12-03T00:00:00.000Z,5,Bought two of these.,Bought two of these for my grandson and grand daughter and they love them. I like the parental controls and the apps.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Madi1955,B018Y225IA,2017-03-31T00:00:00.000Z,5,A book readers best friend,I'm an author and frequently give these away as promotional prizes. My readers love them.,True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,RandyWatson,53-004683,2017-05-03T00:00:00.000Z,5,My Kid Loves it,My kid loves it. It's really convenient for us to put educational games on it for him.,True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,Micaflac,B01J24C0TI,2018-01-18T00:00:00.000Z,5,Exciting,I can see my grandchildren when I call it is a great machine,True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,Rayg,B01J24C0TI,2017-12-22T00:00:00.000Z,4,Great product,"I bought the echo after seeing it demonstrated by my brother. He proceeded to ask Alexa questions and Alexa would answer them immediately. He then asked it to pull up some songs which, it did right away. Then he asked it to call mom and it did that as well. Needless to say, i had to get one.",True
AVqkIj9snnc1JgDc3khU,AVqkIj9snnc1JgDc3khU,Dee51,B01AHB9C1E,2017-02-10T00:00:00.000Z,4,Great tablet,This is a very good tablet. The only con is you may have to reboot it too often.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Patrick,53-004755,2016-10-19T00:00:00.000Z,4,Good for younger kids,My son just loves it and he thinks it's easy to use and the case that comes on it has saved it,True
AVqkIh9HQMlgsOJE6fu_,AVqkIh9HQMlgsOJE6fu_,lonely,53-004764,2017-04-01T00:00:00.000Z,5,i love ❤ tablet,"I have not set up tablet, geeks squad to do so Monday April 3 2017",True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Shizzam,53-004683,2017-02-09T00:00:00.000Z,4,Age Appropriate Interface,My son really enjoys this. Its his first tablet(he is 4) and had no problem learning how to use it.,True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Janfer,53-004496,2016-08-03T00:00:00.000Z,5,Smart speaker on the go!!,i got to say that love it!! makes it easier to play music without pairing any device to it and perfect sound for my needs.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Alo73,53-004484,2016-12-18T00:00:00.000Z,4,Nice 8 tablet,This tablet is easy to use and great for a new user.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Shelleyp,53-004484,2016-11-04T00:00:00.000Z,4,Great tablet,"This is a great tablet. It has amazing storage. I use mine daily. Great for reading, surfing the web and games. The one small thing I don't like is Amazon prime shows are a bit dark for some reason. Hulu and Netflix work wonderful.",True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Elizroybal,53-004683,2017-03-31T00:00:00.000Z,3,Kids 1st tablet approved,Great beginner tablet for kids I would recommend it,True
AVqkIiKWnnc1JgDc3khH,AVqkIiKWnnc1JgDc3khH,mnbdude,53-004761,2016-12-30T00:00:00.000Z,5,Love my Kindle,"It is amazing that you can get this much tech for such a low price. This thing does everything I need, and it's so much faster than my old Kindle.",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,dicksquared,B018Y225IA,2016-08-06T00:00:00.000Z,4,Excellent Book Reader,Easy access to book reader. Love watching my Netflix.Con - Slow getting on Internet.,True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,Krissyliz,B01J24C0TI,2017-12-04T00:00:00.000Z,5,Hesitant at first but I am so impressed!,"at first I wasnt sure if this was something I ""needed"" when I already have the echo but it was on sale for black friday so I thought why not. As soon as it was set up I understood why I ""needed"" this. It just enhances everything Alexa does! Being able to see what she says is great! Seeing and adjusting my shopping list by touch is amazing. I love walking in the room and seeing little news blurbs. It looks sleek and beautiful on my counter. I highly recommend this to anyone.",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Annie,B010CEHQTG,2018-02-21T00:00:00.000Z,5,Like Alexa,I bought several Alexa’s for Christmas gifts also for myself also bought Amazon Show for Christmas gift also for a my youngest Daugter !,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Buckos69,53-004755,2017-02-03T00:00:00.000Z,4,My 6 year old loves it,No instructions on adding the memory card and how to move things to the card vs on internally.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,1818,B06XB29FPF,2018-02-16T00:00:00.000Z,5,Fun and Easy,I love my Amazon Echo! Alexa is compatible with all of my technology and super easy to use. My favorite is the ease of making a grocery list and having it in the app instead of forgetting my list at home.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Abbey,53-004484,2017-01-30T00:00:00.000Z,4,Great for what I need it for,Bought this tablet on sale. I can look up all the things I 'm interested in.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,mrsw,B018Y225IA,2017-02-03T00:00:00.000Z,5,"So far, so good","Bought it as a Christmas gift for dad. For someone who is new to gadgets, he is enjoying it!",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Bobby,B018Y225IA,2017-03-31T00:00:00.000Z,5,Good one to play with,The kids will have a lot of fun time with games and learning,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Clueless1,53-004484,2017-01-17T00:00:00.000Z,4,Great for TV stuff,"I've had this tablet for a few months now and i like it. The picture is excellent, the sound from the speakers is more than sufficient and the wifi is quick.",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Scrubz,B06XB29FPF,2018-03-21T00:00:00.000Z,5,Nice,Bought as a Christmas gift. Works good with no problems,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Rilo,B010CEHQTG,2017-12-08T00:00:00.000Z,5,Replaces FaceTime for me,"I use to communicate with family. I love the drop in feature and it’s much easier to hear everyone as opposed to FaceTime on speakerphone. It has more to offer, but that is enough for me to recommend for anyone who uses video to keep in touch.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Phil,53-004484,2016-11-06T00:00:00.000Z,4,Great Alternative to College Textbooks,"I bought my Fire HD8 as an alternative to carrying around my laptop and having to buy many textbooks for college. The fact that I saved well over $150 on one of the 5 books I had to get this semester was a godsend. Most all undergraduate courses I have seen are offered in eBook form for Kindle. If you do not care about having the constant ability of being on the internet without WiFi or other hotspot, it's a great resource. Pros:Price for this was still less than the money saved for my Biology Book.A lot less weight that 5 college textbooks.So far all books I need for college are available as eBooks through Amazon.A single charge can make it through an 8 hour school day.Cons:If you want/need a network connection, you have to use your phone as a hotspot or connect to another WiFi network. Bottom line, I wanted a cheaper alternative to having to lug over $750 in books around. I came out at well under $500 considering I bought this.",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Alyson,B018Y225IA,2016-09-23T00:00:00.000Z,5,Great ipad,Works great. Easy to use. Fast. Great for the whole family.,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Pearlie,53-004729,2016-07-22T00:00:00.000Z,4,Very good Kindle for the price.,Works well for browsing and reading. It also has great apps.,True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,blue,B01J24C0TI,2017-12-16T00:00:00.000Z,5,Great upgrade frpm the dot,I love the show. It was so easy to set up. I use it every day for music and weather info. Can'y wait to see how it works for Christmas cookies.,True
AVqkIdZiv8e3D1O-leaJ,AVqkIdZiv8e3D1O-leaJ,Kelley,B018Y224PY,2016-09-02T00:00:00.000Z,4,"Amazon Fire - Great 7"" Tablet",Got this for my grandson 7 yrs old - perfect size.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Redz,53-004755,2017-01-06T00:00:00.000Z,4,Great for younger children,This was the first tablet we purchased for our kids and love it.,True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Susana,53-004683,2017-02-03T00:00:00.000Z,5,Great tablet for kids.,I bought it for my 2 year old and he loves it. It's easy to use and the perfect size for his hands.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,HappyCustomer,53-004755,2017-01-16T00:00:00.000Z,5,Perfect kid tablet,"Got this for my 5 year old daughter and her and my three year old love it! Lightweight, durable and loaded with books and games. What really sold me on this one over the other options was the 2 year anything guarantee that Amazon offers!",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Suppy1020,B018Y225IA,2017-01-23T00:00:00.000Z,4,Fire 7 Tablet,It is very simple to start up and use. Great for all ages and experience on using tablets.,True
AVqVGZNvQMlgsOJE6eUY,AVqVGZNvQMlgsOJE6eUY,ddrraz,B00ZV9PXP2,2017-04-21T00:00:00.000Z,5,great device,Excellent lightweight way to take a lot of reading materials along when traveling.,True
AVpidLjVilAPnD_xEVpI,AVpidLjVilAPnD_xEVpI,Chris,53-004648,2017-05-18T00:00:00.000Z,5,Nice little tablet.,"The Amazon Fire tablets are nice tablets. They're especially great for streaming tv and movies. And since it's a Kindle it's great for books too. It is a little odd with the Internet browser, and still a little limited in the app store. But overall a great little tablet.",True
AVqVGZNvQMlgsOJE6eUY,AVqVGZNvQMlgsOJE6eUY,Chillypr,B00ZV9PXP2,2017-02-25T00:00:00.000Z,3,Does its job,It does its job but I would buy one which the screen is brighter. There are times that it's difficult to read because screen is not too bright,True
AVqkIj9snnc1JgDc3khU,AVqkIj9snnc1JgDc3khU,Elise57,B01AHB9C1E,2016-12-07T00:00:00.000Z,5,First Tablet,"I love my Amazon Fire HD 8. It's not too small and not too big. I was looking at other tablets, and decided on the Amazon Fire HD 8 because of the price, and because I have Amazon Prime, I purchased it online at Best Buy, and then picked it up at the store on Black Friday. It is my first tablet, and so I wanted to start with one that I can have fun with, and I am. I do have a laptop for important things.",True
AVphPmHuilAPnD_x3E5h,AVphPmHuilAPnD_x3E5h,Welsh,B00IOY8XWQ,2016-06-13T00:00:00.000Z,3,Experimental browser not great,"The Kindle is great for just reading books, and the battery power is pretty good.The experimental browser is not very user friendly.",True
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,LoveTech,53-004447,2017-03-15T00:00:00.000Z,4,"Good reader, charge lasts forever.","This is the perfect reader. Price is great, it's easy on your eyes. Battery lasts longer than a tablet.",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,1mom,B018Y225IA,2016-08-05T00:00:00.000Z,5,Great!,The best Kindle I have ever used. It does everything.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Soundguy,B018Y225IA,2017-01-09T00:00:00.000Z,4,Amazon - Fire 7 Tablet 16gb,Got this tablet for my 7yr old daughter and it has been great for her. It's the right size for her little hands. Only drawback is the you can not get google apps on it. Apps have to be from Amazon and they might not have the app you want.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Ninjarob,53-004484,2016-12-07T00:00:00.000Z,5,Works great,Definitely an amazing deal at an amazing price on Black Friday weekend,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,DeDe,53-004755,2017-01-18T00:00:00.000Z,2,It's ok,"I am disappointed that this is not more toddler friendly. It is a kindle inside a kid proof case. You have to set up child locks, etc. My biggest complaint is most of the games that are available you have to be connected to the internet. I wanted something to take to church, in the car, etc.",False
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Satisfiedcustomer2016,53-004484,2017-02-17T00:00:00.000Z,4,Fire HD,I bought this tablet for my mom on her birthday recently. She loves it and uses it all the time.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,dhunt,53-004484,2017-01-23T00:00:00.000Z,5,Good tablet,Purchased for 4 yr old granddaughter who primarily uses for Netflix. Works great!,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Sheri,53-004484,2017-03-16T00:00:00.000Z,4,Great price,My 8 year old loves this so much to do on it. She enjoys reading on it play games .,True
AVpftoij1cnluZ0-p5n2,AVpftoij1cnluZ0-p5n2,FanofBestBuy,B00IOYAM4I,2015-07-09T00:00:00.000Z,5,I love my Voyage!,"I gave my Paperwhite to a friend and bought the Voyage. I like the clearness of the screen and how easy it is to turn pages. I don't know that it's really worth all of the extra cost compared to the Paperwhite, especially since the new one just came out with 300 dpi.",True
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,Theresa,53-004447,2016-08-26T00:00:00.000Z,4,Great Kindle quality for a reasonable price.,"I love my new Kindle. The size is perfect. It fits right in my purse. Easy to navigate and I love the touch screen. I am able to read outside without a glare. Only flaw is that it is not backlit, so in order to read in the dark I need a book light. I don't mind that so much, I just wish kindle would come out with a case for this Kindle with a built in book light like they did for the first generation Kindle.",True
